"Palta", 1152.84, 424
"Lima", 1090.62, 216
"Manzana", 166.81, 1190
"Naranja", 13.23, 850
"Uva", 694.44, 252
"Mandarina", 22.16, 1000
"Morron", 3003.11, 690
"Calabaza", 15.47, 848
"Kiwi", 401.11, 376
"Tomate", 741.47, 882
"Mandarina", 11.73, 890
"Melon", 108.44, 388
"Cereza", 1051.46, 210
"Zuccini", 79.34, 702
"Acelga", 9.87, 1071
"Naranja", 18.69, 1100
"Esparrago", 602.38, 212
"Caqui", 807.09, 103
"Ajo", 892.77, 108
"Kinoto", 29.23, 160
"Repollo", 1.97, 742
"Banana", 57.24, 890
"Naranja", 12.85, 860
"Papa", 20.92, 870
"Rabanito", 222.61, 342
"Frutilla", 272.19, 303
"Manzana", 136.52, 850
"Kinoto", 32.76, 166
"Durazno", 179.88, 936
"Cebolla", 62.62, 688
"Choclo", 53.22, 285
"Naranja", 9.98, 1160
"Palta", 1141.30, 468
"Durazno", 143.89, 792
"Naranja", 5.98, 860
"Durazno", 151.32, 856
"Durazno", 244.46, 792
"Pomelo", 52.14, 774
"Mandarina", 17.42, 880
"Naranja", 9.82, 910
"Berenjena", 48.46, 672
"Morron", 2991.41, 708
"Lima", 996.12, 166
"Sandia", 59.01, 855
"Limon", 313.14, 595
"Naranja", 19.34, 860
"Lima", 1184.57, 234
"Morron", 2969.59, 540
"Mandarina", 27.27, 910
"Pomelo", 30.69, 927
"TomCherry", 529.53, 180
"Durazno", 281.23, 768
"Pepino", 34.38, 480
"Ciruela", 1003.07, 720
"Acelga", 15.59, 1008
"Limon", 292.69, 742
"Kiwi", 450.13, 416
"Apio", 54.31, 327
"Choclo", 71.89, 288
"Calabaza", 20.32, 912
"Berenjena", 56.32, 558
"Cereza", 1022.62, 210
"Ajo", 896.90, 120
"Mandarina", 13.51, 890
"Calabaza", 26.15, 808
"Naranja", 22.19, 920
"Limon", 329.18, 581
"TomCherry", 540.18, 230
"Tomate", 704.05, 1044
"Acelga", 13.04, 873
"Ajo", 918.94, 95
"Mandarina", 22.02, 930
"Lechuga", 33.96, 738
"Acelga", 19.91, 981
"Calabaza", 17.60, 824
"Naranja", 22.34, 800
"Choclo", 35.68, 333
"Morron", 2906.36, 534
"Higo", 2479.27, 97
"Ciruela", 936.12, 846
"Pepino", 40.17, 550
"Pomelo", 39.22, 1080
"TomCherry", 529.80, 216
"Higo", 2461.99, 106
"Ciruela", 957.88, 1080
"Tomate", 738.61, 927
"Cereza", 1072.23, 176
"Frambuesa", 2105.70, 107
"Cebolla", 70.54, 792
"Lima", 1171.09, 160
"Durazno", 156.37, 792
"Mandarina", 22.77, 880
"Lima", 1407.02, 220
"Pera", 150.54, 1090
"Higo", 2570.08, 96
"Caqui", 803.00, 86
"Lima", 1166.76, 222
"Coliflor", 33.95, 545
"Cebolla", 62.25, 888
"Durazno", 261.63, 728
"Esparrago", 628.87, 192
"Kiwi", 443.26, 324
"Lima", 1071.39, 164
"Champignon", 3618.80, 101
"Uva", 676.44, 300
"Choclo", 57.40, 282
"Kiwi", 418.40, 324
"Manzana", 140.89, 950
"Frambuesa", 2036.92, 103
"Frambuesa", 2001.95, 85
"Naranja", 10.31, 1120
"Naranja", 19.07, 1040
"Naranja", 15.09, 1190
"Zuccini", 72.29, 492
"Champignon", 3562.84, 120
"Pera", 139.63, 1110
"Durazno", 285.72, 904
"Kiwi", 409.19, 368
"Apio", 67.74, 348
"Durazno", 180.29, 720
"Apio", 63.75, 270
"Palta", 1094.51, 460
"Lima", 1302.19, 174
"Tomate", 705.64, 990
"Batata", 21.40, 930
"Palta", 471.57, 450
"Esparrago", 598.14, 168
"Rabanito", 241.55, 321
"Lima", 1212.41, 162
"Rabanito", 245.87, 297
"Batata", 21.26, 850
"Durazno", 144.32, 744
"Sandia", 59.68, 918
"Zanahoria", 32.30, 498
"Naranja", 14.89, 1120
"Coliflor", 33.95, 475
"Morron", 2978.75, 606
"Berenjena", 46.53, 678
"Palta", 481.82, 415
"Higo", 2559.79, 101
"Pepino", 43.92, 520
"TomCherry", 559.95, 164
"Lima", 982.85, 180
"Tomate", 737.43, 1080
"Kinoto", 37.75, 162
"Frambuesa", 2111.15, 82
"Higo", 2544.31, 109
"Ajo", 860.12, 119
"Lechuga", 36.37, 927
"Rabanito", 251.29, 351
"Alcachofa", 141.75, 264
"Calabaza", 21.61, 816
"Ciruela", 915.01, 1017
"Choclo", 52.28, 276
"Champignon", 3588.30, 114
"Zuccini", 78.65, 678
"Limon", 339.66, 686
"Uva", 750.63, 351
"Tomate", 706.75, 864
"Ajo", 907.79, 117
"Apio", 58.26, 312
"Papa", 16.33, 1090
"Lima", 1014.47, 212
"Batata", 17.38, 1150
"Palta", 1150.22, 432
"Pomelo", 53.78, 837
"Lechuga", 41.42, 846
"Banana", 67.12, 830
"Durazno", 268.54, 656
"Mandarina", 23.84, 990
"Pomelo", 43.05, 1035
"Palta", 1166.37, 344
"Coliflor", 26.77, 425
"Acelga", 19.26, 882
"Acelga", 23.81, 855
"Rabanito", 226.66, 255
"Pomelo", 41.91, 1062
"Uva", 769.22, 297
"Zanahoria", 16.48, 678
"Calabaza", 21.23, 952
"Durazno", 149.08, 888
"Esparrago", 567.58, 204
"Manzana", 134.79, 1020
"Batata", 19.14, 830
"Palta", 1148.72, 340
"Cereza", 1021.81, 232
"Mandarina", 18.91, 1000
"Morron", 3016.72, 714
"Lima", 1123.53, 198
"Apio", 66.69, 267
"Higo", 2481.02, 99
"Rabanito", 211.66, 348
"Zanahoria", 29.48, 702
"Naranja", 12.05, 880
"Brocoli", 348.73, 408
"Frutilla", 280.78, 288
"Papa", 13.85, 1150
"Kiwi", 465.84, 376
"Palta", 455.28, 430
"Lima", 1058.94, 210
"Palta", 429.07, 525
"Kiwi", 418.15, 460
"Ciruela", 932.13, 990
"Palta", 1136.55, 336
"Durazno", 201.21, 904
"Melon", 118.87, 456
"Lima", 1265.69, 178
"Morron", 3046.32, 504
"Limon", 322.46, 609
"Ajo", 939.62, 118
"Durazno", 155.97, 696
"Durazno", 138.37, 856
"Banana", 61.80, 1090
"Morron", 2960.82, 654
"Apio", 61.42, 309
"Lima", 1227.81, 172
"Zuccini", 85.61, 540
"Berenjena", 61.58, 594
"Zuccini", 92.85, 618
"Frambuesa", 2056.99, 96
"Caqui", 783.39, 84
"Cebolla", 56.77, 816
"Champignon", 3658.56, 92
"Repollo", 4.71, 574
"Manzana", 125.35, 1140
"Frutilla", 301.07, 249
"Tomate", 740.06, 783
"Cereza", 1084.72, 232
"Lima", 1202.28, 182
"Ciruela", 944.10, 1017
"Coliflor", 36.43, 475
"Durazno", 281.53, 832
"Palta", 1161.32, 400
"Tomate", 762.51, 747
"Esparrago", 636.79, 202
"Pera", 149.35, 1010
"Mandarina", 19.39, 960
"Frambuesa", 2074.58, 110
"TomCherry", 562.47, 228
"Naranja", 11.13, 1140
"Pera", 115.72, 1120
"Rabanito", 220.38, 354
"TomCherry", 603.89, 198
"Cebolla", 61.92, 904
"Sandia", 71.68, 855
"Durazno", 181.34, 880
"Ajo", 927.04, 112
"Uva", 655.58, 315
"Ajo", 957.75, 108
"Zuccini", 81.53, 624
"Esparrago", 630.05, 186
"Ciruela", 957.79, 1026
"Morron", 2999.81, 540
"Apio", 59.02, 327
"Choclo", 63.49, 282
"Banana", 61.84, 810
"Brocoli", 373.19, 480
"Banana", 63.31, 1160
"Uva", 677.78, 336
"Berenjena", 37.99, 582
"Higo", 2528.18, 113
"Coliflor", 26.66, 440
"Ciruela", 954.49, 756
"Tomate", 772.88, 945
"Batata", 19.95, 960
"Frutilla", 284.64, 354
"Cebolla", 63.10, 640
"Manzana", 149.40, 1010
"Champignon", 3590.35, 120
"Lima", 1028.65, 170
"Palta", 1155.56, 352
"Champignon", 3663.65, 100
"Batata", 37.86, 1140
"Calabaza", 10.47, 848
"Lima", 1190.01, 184
"Choclo", 70.33, 354
"Lechuga", 34.27, 891
"Papa", 21.74, 1140
"Mandarina", 11.91, 900
"Palta", 519.18, 405
"Papa", 19.98, 810
"Cebolla", 68.37, 880
"Pomelo", 47.72, 1008
"Zanahoria", 39.17, 588
"Lima", 1013.63, 206
"Cereza", 1012.97, 198
"Ajo", 906.27, 86
"Uva", 726.26, 276
"Esparrago", 616.37, 206
"Frambuesa", 2044.59, 85
"Uva", 676.63, 261
"Pera", 148.80, 1020
"Papa", 7.84, 950
"Lima", 1370.70, 170
"Apio", 62.02, 321
"Mandarina", 30.69, 1170
"Rabanito", 214.27, 327
"Higo", 2549.31, 80
"Kinoto", 48.47, 190
"Limon", 308.41, 665
"Palta", 1102.82, 476
"Alcachofa", 147.18, 330
"Rabanito", 192.32, 297
"Brocoli", 370.14, 384
"Higo", 2475.11, 98
"Kinoto", 40.25, 200
"Coliflor", 29.54, 575
"Frambuesa", 2036.92, 85
"Uva", 676.53, 255
"Calabaza", 22.57, 936
"Melon", 91.23, 320
"Apio", 59.92, 276
"Calabaza", 23.44, 824
"Manzana", 140.37, 960
"Frambuesa", 2190.53, 84
"Cebolla", 59.48, 824
"Coliflor", 22.83, 435
"Lima", 1373.52, 174
"Champignon", 3604.59, 115
"Pomelo", 44.88, 972
"Esparrago", 618.48, 184
"Zanahoria", 34.49, 672
"Papa", 22.60, 1050
"Manzana", 149.58, 1110
"Morron", 3033.62, 552
"Rabanito", 222.93, 303
"Sandia", 72.64, 882
"Higo", 2465.40, 100
"Durazno", 141.12, 960
"Frambuesa", 2026.70, 90
"Lima", 995.71, 166
"Naranja", 13.76, 1030
"Esparrago", 616.47, 228
"Zanahoria", 41.20, 642
"Morron", 2939.09, 534
"Kiwi", 400.51, 408
"Alcachofa", 160.60, 345
"Durazno", 170.70, 776
"Papa", 12.56, 990
"Durazno", 289.22, 944
"Lima", 1429.92, 206
"Caqui", 810.24, 89
"Pomelo", 48.09, 954
"Cebolla", 67.15, 832
"Ciruela", 954.44, 738
"Manzana", 146.77, 970
"Sandia", 47.02, 927
"TomCherry", 549.96, 208
"Durazno", 285.56, 912
"Uva", 704.31, 249
"Pera", 139.88, 970
"Naranja", 20.75, 1110
"Brocoli", 334.86, 368
"Lima", 1010.69, 238
"Lima", 1381.46, 174
"Ciruela", 988.47, 972
"Batata", 28.59, 1170
"Kiwi", 470.41, 324
"Sandia", 78.35, 792
"Esparrago", 607.43, 182
"Caqui", 802.64, 116
"Lima", 1001.03, 206
"Apio", 65.21, 297
"Sandia", 68.18, 1044
"Cereza", 1060.23, 180
"Ajo", 884.81, 112
"Higo", 2498.57, 114
"Palta", 1120.43, 368
"Lima", 1006.24, 190
"Higo", 2434.65, 111
"Mandarina", 14.24, 1110
"Lima", 1310.26, 222
"Lechuga", 37.97, 774
"Palta", 442.53, 430
"Melon", 100.77, 332
"Tomate", 768.81, 1035
"Champignon", 3617.16, 113
"Manzana", 145.91, 900
"Mandarina", 25.54, 1090
"Batata", 20.52, 940
"Papa", 14.15, 1040
"Cereza", 1035.86, 228
"Acelga", 30.22, 846
"Tomate", 782.72, 783
"Banana", 64.87, 960
"Palta", 502.07, 445
"TomCherry", 580.27, 230
"Durazno", 257.97, 952
"Caqui", 839.83, 111
"Durazno", 142.12, 656
"Sandia", 45.38, 891
"Calabaza", 24.74, 936
"Manzana", 149.26, 1110
"Pera", 155.82, 980
"Banana", 63.80, 1080
"Alcachofa", 162.50, 336
"Pomelo", 43.39, 954
"Pomelo", 39.19, 936
"Lechuga", 31.97, 864
"Frutilla", 287.65, 240
"Palta", 1211.12, 344
"Batata", 16.86, 820
"Esparrago", 635.46, 168
"Tomate", 728.19, 1008
"Frambuesa", 2089.37, 110
"Mandarina", 19.45, 1000
"Lima", 1344.67, 218
"Lechuga", 42.77, 936
"Frutilla", 314.70, 270
"Pera", 152.13, 1090
"Calabaza", 17.87, 656
"Tomate", 756.84, 945
"Limon", 296.74, 756
"Uva", 695.71, 327
"Mandarina", 18.29, 950
"Naranja", 13.47, 950
"Apio", 56.06, 345
"Frutilla", 314.43, 267
"Apio", 55.15, 255
"Tomate", 724.73, 891
"Choclo", 52.90, 324
"Durazno", 136.73, 816
"Repollo", 6.69, 770
"Naranja", 6.66, 960
"Durazno", 185.94, 720
"Uva", 719.04, 309
"Rabanito", 230.04, 333
"Pomelo", 51.61, 891
"Lima", 1283.77, 208
"Esparrago", 591.57, 172
"Durazno", 165.94, 760
"Naranja", 15.04, 1030
"Apio", 60.82, 357
"Banana", 60.37, 970
"Brocoli", 366.06, 432
"Lima", 1389.25, 172
"Mandarina", 13.16, 1030
"Batata", 27.62, 1120
"Papa", 15.07, 1140
"Cereza", 975.61, 214
"Frambuesa", 2056.60, 115
"Sandia", 60.90, 1026
"Cebolla", 66.64, 888
"Manzana", 131.50, 1120
"Palta", 1130.58, 424
"Morron", 2900.72, 498
"Pera", 161.76, 860
"Champignon", 3739.66, 89
"Palta", 1104.09, 324
"Mandarina", 19.68, 930
"Esparrago", 631.52, 168
"Frambuesa", 1974.56, 102
"Banana", 78.03, 870
"Tomate", 779.85, 738
"Durazno", 265.76, 880
"Choclo", 71.23, 264
"Lechuga", 45.09, 963
"Ciruela", 950.58, 1062
"Papa", 16.53, 950
"Champignon", 3527.48, 114
"Durazno", 131.00, 944
"Lechuga", 49.59, 864
"Rabanito", 223.21, 306
"Pera", 138.97, 1120
"Kinoto", 29.46, 164
"Rabanito", 231.02, 261
"Manzana", 141.71, 1030
"Coliflor", 23.23, 460
"Zuccini", 101.11, 720
"Lima", 1224.52, 160
"Cebolla", 56.74, 864
"Mandarina", 22.99, 840
"Mandarina", 16.29, 1080
"Pepino", 43.93, 585
"Calabaza", 29.18, 960
"Kinoto", 27.26, 182
"Zuccini", 82.10, 504
"Naranja", 5.72, 1180
"Mandarina", 16.22, 800
"Caqui", 845.84, 111
"Palta", 1109.51, 412
"Palta", 1212.21, 468
"Palta", 519.10, 485
"Esparrago", 629.83, 238
"Frambuesa", 2000.24, 112
"Morron", 3068.54, 522
"Coliflor", 35.49, 500
"Morron", 2937.68, 702
"Berenjena", 55.03, 612
"Esparrago", 632.72, 234
"Choclo", 48.97, 345
"Melon", 96.93, 452
"Limon", 325.96, 609
"Durazno", 278.04, 648
"Ajo", 927.98, 80
"Lima", 1030.84, 198
"Lima", 1000.88, 164
"Coliflor", 32.70, 590
"Ciruela", 947.76, 999
"Zuccini", 87.52, 666
"Naranja", 11.94, 1080
"Choclo", 48.87, 306
"Palta", 1134.03, 328
"Kiwi", 429.51, 384
"Alcachofa", 156.02, 318
"Acelga", 30.64, 954
"Naranja", 13.48, 980
"Durazno", 177.59, 816
"Ajo", 901.87, 98
"Ciruela", 965.17, 747
"Lima", 1053.66, 224
"Rabanito", 236.71, 291
"Palta", 489.47, 595
"Coliflor", 30.90, 425
"Durazno", 165.52, 712
"Naranja", 6.18, 1070
"Choclo", 52.38, 300
"Brocoli", 342.68, 464
"Papa", 22.14, 920
"Frutilla", 279.51, 348
"Naranja", 11.21, 860
"Repollo", 5.12, 574
"Rabanito", 219.73, 291
"Repollo", 7.72, 826
"Esparrago", 629.10, 240
"Durazno", 260.76, 744
"Apio", 75.52, 327
"Papa", 12.54, 920
"Zanahoria", 28.00, 708
"Batata", 24.71, 920
"Pepino", 28.28, 405
"Acelga", 33.13, 828
"Acelga", 18.31, 873
"Choclo", 56.91, 270
"Naranja", 18.99, 1000
"Cebolla", 87.82, 648
"Mandarina", 18.89, 1100
"Morron", 2904.74, 558
"Zanahoria", 28.36, 666
"TomCherry", 537.02, 182
"Calabaza", 13.38, 896
"Frambuesa", 2015.20, 109
"Choclo", 58.05, 306
"Tomate", 750.29, 1026
"Pomelo", 45.50, 963
"Ciruela", 993.75, 990
"Pera", 151.77, 1170
"Repollo", 8.14, 651
"Frambuesa", 2029.13, 107
"Lima", 1403.30, 160
"Lima", 1234.81, 176
"Durazno", 291.70, 840
"Sandia", 60.77, 783
"Tomate", 788.16, 729
"Mandarina", 19.76, 1150
"Naranja", 12.73, 810
"Zanahoria", 33.41, 498
"Sandia", 57.44, 846
"Cereza", 1027.05, 168
"Kiwi", 453.47, 372
"Batata", 16.24, 850
"Cereza", 1045.92, 204
"Esparrago", 651.04, 222
"Uva", 716.56, 357
"Durazno", 140.62, 896
"Naranja", 20.71, 1040
"Repollo", 7.15, 833
"Kiwi", 422.55, 340
"Zuccini", 94.42, 486
"Higo", 2481.19, 88
"Batata", 23.54, 900
"Uva", 683.57, 267
"Manzana", 134.32, 1130
"Melon", 96.63, 476
"Higo", 2470.03, 107
"Manzana", 144.04, 1190
"Batata", 17.55, 1150
"Manzana", 145.87, 920
"Pepino", 25.76, 410
"Uva", 695.41, 276
"Lima", 1016.26, 208
"Apio", 63.36, 291
"TomCherry", 536.00, 230
"Palta", 498.94, 400
"Esparrago", 653.78, 212
"Lechuga", 23.91, 1026
"Cereza", 1050.38, 186
"Sandia", 63.31, 909
"Lechuga", 40.21, 1053
"Frambuesa", 2029.79, 97
"Esparrago", 626.10, 208
"Batata", 18.64, 1080
"Lima", 1052.59, 164
"Pera", 134.03, 1170
"Pera", 150.34, 1040
"Batata", 19.14, 810
"Naranja", 13.84, 860
"Durazno", 150.53, 680
"Durazno", 267.36, 656
"Palta", 511.74, 525
"Limon", 309.78, 637
"Kiwi", 431.97, 432
"Frambuesa", 2035.37, 109
"Zuccini", 92.18, 702
"Tomate", 733.63, 963
"Limon", 313.91, 777
"Palta", 508.28, 410
"Palta", 523.54, 425
"Frambuesa", 2185.20, 111
"Papa", 16.42, 1110
"Palta", 1122.07, 456
"Apio", 59.09, 336
"Rabanito", 240.50, 282
"Zuccini", 81.85, 690
"Pomelo", 44.31, 792
"Higo", 2374.78, 90
"Papa", 19.40, 900
"Melon", 115.56, 456
"Higo", 2505.92, 117
"Naranja", 10.52, 1180
"Durazno", 165.61, 640
"Calabaza", 17.00, 904
"Durazno", 281.57, 776
"Lechuga", 47.64, 909
"Durazno", 261.23, 744
"Lima", 1385.15, 212
"Morron", 3007.77, 510
"Banana", 58.99, 930
"Coliflor", 29.05, 435
"Durazno", 168.09, 744
"Lima", 1341.55, 170
"Sandia", 58.13, 864
"Naranja", 10.97, 860
"Lima", 1081.71, 240
"Apio", 49.77, 318
"Durazno", 258.08, 768
"Mandarina", 16.12, 1190
"Morron", 2966.51, 504
"Manzana", 150.95, 1040
"Ajo", 883.73, 114
"Pera", 158.72, 950
"TomCherry", 582.66, 172
"Choclo", 58.15, 276
"Repollo", 1.47, 721
"Berenjena", 60.39, 486
"Frambuesa", 2008.28, 98
"Ciruela", 1030.36, 927
"Durazno", 142.09, 728
"Mandarina", 16.36, 1090
"Kinoto", 32.16, 210
"Caqui", 865.58, 112
"Morron", 2918.61, 528
"Tomate", 742.66, 756
"Pera", 152.87, 1120
"Papa", 13.07, 1140
"Frutilla", 289.70, 249
"Morron", 2957.41, 666
"Durazno", 260.66, 928
"Zuccini", 91.30, 600
"Lima", 1291.58, 220
"Limon", 341.51, 791
"Berenjena", 61.85, 546
"Ciruela", 939.09, 837
"Papa", 14.35, 910
"Pomelo", 44.18, 1062
"Berenjena", 57.07, 600
"Cebolla", 70.94, 936
"Esparrago", 609.51, 220
"Pomelo", 41.86, 918
"Pepino", 40.65, 550
"TomCherry", 556.41, 188
"Kiwi", 446.66, 340
"Coliflor", 34.19, 600
"Cebolla", 58.16, 848
"Tomate", 726.24, 819
"Manzana", 139.82, 1030
"Durazno", 274.96, 888
"TomCherry", 489.85, 220
"Lima", 1164.41, 202
"Naranja", 17.87, 1000
"Lechuga", 38.64, 855
"Coliflor", 23.71, 460
"Rabanito", 215.25, 342
"Coliflor", 30.09, 490
"Esparrago", 620.75, 214
"Palta", 462.84, 570
"Ajo", 880.88, 115
"Apio", 71.24, 282
"Batata", 14.13, 1040
"Ajo", 938.44, 84
"Repollo", 4.59, 735
"TomCherry", 547.55, 208
"Lechuga", 34.32, 954
"Durazno", 149.04, 960
"Lima", 1273.63, 228
"Frutilla", 279.18, 315
"Durazno", 280.87, 720
"Alcachofa", 156.02, 327
"Batata", 21.55, 1020
"Zuccini", 99.67, 660
"Acelga", 27.13, 900
"Morron", 2936.91, 528
"Palta", 487.16, 475
"Repollo", 5.23, 567
"Manzana", 126.35, 1120
"Ajo", 911.76, 114
"Naranja", 17.85, 930
"Repollo", 5.40, 623
"Batata", 20.90, 1170
"Berenjena", 38.90, 546
"Kinoto", 39.23, 204
"Morron", 2869.77, 522
"Palta", 1183.62, 428
"Frutilla", 278.66, 333
"Ciruela", 980.16, 999
"Pera", 157.80, 1030
"Repollo", 4.25, 595
"Limon", 323.87, 749
"Ajo", 930.40, 95
"Champignon", 3596.76, 119
"Naranja", 7.30, 810
"Cebolla", 57.37, 856
"Berenjena", 52.56, 624
"Lima", 1339.97, 226
"Rabanito", 210.06, 240
"Limon", 335.11, 574
"Durazno", 276.75, 944
"Manzana", 160.90, 1100
"Zuccini", 74.70, 648
"Lechuga", 41.23, 900
"Limon", 323.25, 609
"Lima", 1366.93, 200
"Brocoli", 379.76, 420
"Limon", 315.59, 644
"Lima", 996.70, 180
"TomCherry", 570.89, 220
"Durazno", 284.12, 680
"Zanahoria", 39.65, 690
"Pomelo", 44.88, 936
"Ciruela", 966.71, 972
"Ajo", 897.76, 120
"Palta", 1130.55, 396
"Banana", 50.00, 1060
"Ajo", 895.24, 95
"Mandarina", 17.87, 1100
"Manzana", 142.43, 1030
"Durazno", 171.47, 696
"Pera", 134.93, 890
"Durazno", 156.59, 904
"Esparrago", 628.71, 184
"Cebolla", 67.67, 856
"Tomate", 718.74, 738
"Pera", 149.01, 850
"Lima", 1202.26, 230
"Higo", 2418.49, 87
"Zanahoria", 30.30, 486
"Papa", 23.38, 1030
"Papa", 9.73, 910
"Frutilla", 279.79, 312
"Mandarina", 20.30, 910
"Durazno", 147.25, 816
"Naranja", 16.16, 1170
"Banana", 67.16, 1060
"Pera", 139.22, 1150
"Alcachofa", 143.11, 252
"Durazno", 153.06, 872
"Palta", 468.55, 450
"Kiwi", 449.09, 408
"Higo", 2560.84, 104
"Frutilla", 270.18, 336
"Durazno", 276.93, 736
"Papa", 11.73, 1080
"Melon", 105.20, 324
"Uva", 661.89, 273
"Tomate", 761.06, 891
"Mandarina", 19.98, 940
"Acelga", 19.22, 891
"Berenjena", 53.04, 498
"Esparrago", 628.44, 178
"Durazno", 277.43, 864
"Repollo", 3.40, 567
"Acelga", 19.47, 792
"Choclo", 56.96, 261
"Limon", 314.97, 826
"Manzana", 111.89, 1040
"Alcachofa", 141.41, 276
"Durazno", 141.45, 744
"Cebolla", 68.60, 744
"Choclo", 57.03, 297
"Champignon", 3652.36, 89
"Alcachofa", 129.34, 297
